STACST,TIME,P,T1,T2,C1,C2,SBE43F,SBE43U,S1,S2,Cstar,V0,V1,V2,V3,V4,V5,V6,V7,DepthSM,Lat,Lon,Scan
VARCHAR,sec,dbar,degC,degC,mS/cm,mS/cm,volt,uMol/Kg,PSU,PSU,%,volt,volt,volt,volt,volt,volt,volt,volt,m,deg,deg,count
01401.cnv,  1456118553,   0.110,  2.6301,  2.5523, 0.0005, 0.0097,2.4200,433.700, 0.0003, 0.0067, 76.0337, 3.5556, 0.2698, 0.0708, 0.2283, 4.9915, 2.4200, 1.5531, 0.5556,   0.109, -61.99998,  82.00080,  8057
01401.cnv,  1456118553,   0.103,  2.6299,  2.5526, 0.0004, 0.0097,2.4200,433.701, 0.0003, 0.0068, 76.0337, 3.5556, 0.2662, 0.0708, 0.2283, 4.9915, 2.4200, 1.5531, 0.5556,   0.102, -61.99998,  82.00080,  8058
01401.cnv,  1456118553,   0.155,  2.6301,  2.5524, 0.0004, 0.0096,2.4200,433.702, 0.0003, 0.0067, 76.0337, 3.5556, 0.2662, 0.0708, 0.2283, 4.9915, 2.4200, 1.5531, 0.5556,   0.153, -61.99998,  82.00080,  8059
01401.cnv,  1456118553,   0.103,  2.6303,  2.5526, 0.0004, 0.0097,2.4200,433.696, 0.0003, 0.0067, 76.0602, 3.5568, 0.2662, 0.0708, 0.2283, 4.9915, 2.4200, 1.5543, 0.5556,   0.102, -61.99998,  82.00078,  8060
01401.cnv,  1456118553,   0.103,  2.6301,  2.5528, 0.0002, 0.0097,2.4200,433.700, 0.0002, 0.0067, 76.0602, 3.5568, 0.2662, 0.0708, 0.2283, 4.9915, 2.4200, 1.5543, 0.5556,   0.102, -61.99998,  82.00078,  8061
01401.cnv,  1456118553,   0.103,  2.6304,  2.5530, 0.0004, 0.0096,2.4200,433.695, 0.0003, 0.0067, 76.0602, 3.5568, 0.2662, 0.0708, 0.2283, 4.9915, 2.4200, 1.5543, 0.5568,   0.102, -61.99998,  82.00078,  8062
01401.cnv,  1456118553,   0.110,  2.6308,  2.5529, 0.0005, 0.0096,2.4200,433.689, 0.0003, 0.0067, 76.0602, 3.5568, 0.2662, 0.0708, 0.2283, 4.9915, 2.4200, 1.5543, 0.5568,   0.109, -61.99998,  82.00078,  8063
01401.cnv,  1456118553,   0.103,  2.6311,  2.5532, 0.0004, 0.0096,2.4200,433.685, 0.0003, 0.0067, 76.0602, 3.5568, 0.2662, 0.0708, 0.2283, 4.9915, 2.4200, 1.5543, 0.5568,   0.102, -61.99998,  82.00078,  8064
01401.cnv,  1456118553,   0.103,  2.6312,  2.5531, 0.0005, 0.0096,2.4200,433.685, 0.0003, 0.0067, 76.0602, 3.5568, 0.2662, 0.0708, 0.2283, 4.9915, 2.4200, 1.5543, 0.5568,   0.102, -61.99998,  82.00078,  8065
01401.cnv,  1456118553,   0.103,  2.6316,  2.5532, 0.0005, 0.0097,2.4200,433.679, 0.0004, 0.0067, 76.0337, 3.5556, 0.2662, 0.0708, 0.2283, 4.9915, 2.4200, 1.5543, 0.5568,   0.102, -61.99998,  82.00078,  8066
01401.cnv,  1456118553,   0.103,  2.6318,  2.5532, 0.0006, 0.0095,2.4200,433.676, 0.0004, 0.0066, 76.0602, 3.5568, 0.2662, 0.0708, 0.2283, 4.9915, 2.4200, 1.5543, 0.5568,   0.102, -61.99998,  82.00078,  8067
01401.cnv,  1456118553,   0.110,  2.6320,  2.5533, 0.0004, 0.0097,2.4200,433.673, 0.0003, 0.0067, 76.0602, 3.5568, 0.2662, 0.0708, 0.2283, 4.9915, 2.4200, 1.5543, 0.5568,   0.109, -61.99998,  82.00078,  8068
01401.cnv,  1456118553,   0.103,  2.6323,  2.5537, 0.0004, 0.0097,2.4200,433.670, 0.0003, 0.0068, 76.0602, 3.5568, 0.2662, 0.0708, 0.2283, 4.9915, 2.4200, 1.5543, 0.5568,   0.102, -61.99998,  82.00078,  8069
01401.cnv,  1456118553,   0.155,  2.6325,  2.5537, 0.0005, 0.0097,2.4200,433.670, 0.0004, 0.0067, 76.0602, 3.5568, 0.2662, 0.0708, 0.2283, 4.9915, 2.4200, 1.5543, 0.5568,   0.153, -61.99998,  82.00078,  8070
01401.cnv,  1456118554,   0.103,  2.6332,  2.5538, 0.0006, 0.0097,2.4200,433.657, 0.0004, 0.0067, 76.0602, 3.5568, 0.2662, 0.0708, 0.2283, 4.9915, 2.4200, 1.5543, 0.5568,   0.102, -61.99998,  82.00078,  8071
01401.cnv,  1456118554,   0.103,  2.6336,  2.5538, 0.0004, 0.0096,2.4200,433.652, 0.0003, 0.0067, 76.0602, 3.5568, 0.2662, 0.0720, 0.2283, 4.9915, 2.4200, 1.5531, 0.5568,   0.102, -61.99998,  82.00078,  8072
01401.cnv,  1456118554,   0.110,  2.6338,  2.5539, 0.0004, 0.0096,2.4200,433.650, 0.0003, 0.0067, 76.0868, 3.5580, 0.2662, 0.0708, 0.2283, 4.9915, 2.4200, 1.5543, 0.5568,   0.109, -61.99998,  82.00078,  8073
01401.cnv,  1456118554,   0.103,  2.6340,  2.5542, 0.0005, 0.0096,2.4212,433.925, 0.0003, 0.0067, 76.0602, 3.5568, 0.2662, 0.0708, 0.2283, 4.9915, 2.4212, 1.5531, 0.5568,   0.102, -61.99998,  82.00078,  8074
01401.cnv,  1456118554,   0.103,  2.6346,  2.5543, 0.0004, 0.0096,2.4200,433.639, 0.0003, 0.0067, 76.0602, 3.5568, 0.2662, 0.0708, 0.2283, 4.9915, 2.4200, 1.5531, 0.5568,   0.102, -61.99998,  82.00078,  8075
01401.cnv,  1456118554,   0.155,  2.6346,  2.5545, 0.0004, 0.0098,2.4212,433.920, 0.0003, 0.0068, 76.0602, 3.5568, 0.2662, 0.0708, 0.2283, 4.9915, 2.4212, 1.5531, 0.5568,   0.153, -61.99998,  82.00078,  8076
01401.cnv,  1456118554,   0.103,  2.6351,  2.5545, 0.0004, 0.0098,2.4200,433.632, 0.0003, 0.0068, 76.0868, 3.5580, 0.2662, 0.0708, 0.2283, 4.9915, 2.4200, 1.5543, 0.5568,   0.102, -61.99998,  82.00078,  8077
01401.cnv,  1456118554,   0.162,  2.6352,  2.5545, 0.0005, 0.0096,2.4200,433.634, 0.0003, 0.0067, 76.0868, 3.5580, 0.2662, 0.0708, 0.2283, 4.9915, 2.4200, 1.5531, 0.5568,   0.161, -61.99998,  82.00078,  8078
01401.cnv,  1456118554,   0.103,  2.6356,  2.5547, 0.0004, 0.0097,2.4212,433.905, 0.0003, 0.0067, 76.0602, 3.5568, 0.2662, 0.0708, 0.2283, 4.9915, 2.4212, 1.5531, 0.5568,   0.102, -61.99998,  82.00078,  8079
01401.cnv,  1456118554,   0.103,  2.6357,  2.5547, 0.0004, 0.0095,2.4212,433.903, 0.0003, 0.0066, 76.0602, 3.5568, 0.1746, 0.0708, 0.2283, 4.9915, 2.4212, 1.5531, 0.5568,   0.102, -61.99998,  82.00078,  8080
01401.cnv,  1456118554,   0.155,  2.6359,  2.5547, 0.0004, 0.0098,2.4200,433.624, 0.0003, 0.0068, 76.0602, 3.5568, 0.1013, 0.0708, 0.2283, 4.9915, 2.4200, 1.5531, 0.5568,   0.153, -61.99998,  82.00078,  8081
01401.cnv,  1456118554,   0.103,  2.6360,  2.5547, 0.0006, 0.0096,2.4212,433.899, 0.0004, 0.0067, 76.0602, 3.5568, 0.0867, 0.0708, 0.2283, 4.9915, 2.4212, 1.5531, 0.5568,   0.102, -61.99998,  82.00078,  8082
01401.cnv,  1456118554,   0.110,  2.6363,  2.5549, 0.0004, 0.0096,2.4200,433.616, 0.0003, 0.0067, 76.0602, 3.5568, 0.0916, 0.0708, 0.2283, 4.9915, 2.4200, 1.5543, 0.5568,   0.109, -61.99998,  82.00078,  8083
01401.cnv,  1456118554,   0.103,  2.6365,  2.5549, 0.0005, 0.0097,2.4225,434.172, 0.0003, 0.0068, 76.0602, 3.5568, 0.0940, 0.0708, 0.2283, 4.9915, 2.4225, 1.5543, 0.5568,   0.102, -61.99998,  82.00078,  8084
01401.cnv,  1456118554,   0.155,  2.6368,  2.5551, 0.0005, 0.0097,2.4200,433.612, 0.0004, 0.0068, 76.0337, 3.5556, 0.0952, 0.0708, 0.2283, 4.9915, 2.4200, 1.5531, 0.5568,   0.153, -61.99998,  82.00078,  8085
01401.cnv,  1456118554,   0.155,  2.6370,  2.5553, 0.0004, 0.0097,2.4225,434.168, 0.0003, 0.0068, 76.0602, 3.5568, 0.0952, 0.0708, 0.2283, 4.9915, 2.4225, 1.5543, 0.5568,   0.153, -61.99998,  82.00078,  8086
01401.cnv,  1456118554,   0.103,  2.6372,  2.5554, 0.0004, 0.0097,2.4200,433.604, 0.0003, 0.0068, 76.0602, 3.5568, 0.0952, 0.0708, 0.2283, 4.9915, 2.4200, 1.5543, 0.5580,   0.102, -61.99998,  82.00078,  8087
01401.cnv,  1456118554,   0.110,  2.6375,  2.5555, 0.0003, 0.0099,2.4200,433.602, 0.0003, 0.0069, 76.0337, 3.5556, 0.0952, 0.0708, 0.2283, 4.9915, 2.4200, 1.5543, 0.5580,   0.109, -61.99998,  82.00078,  8088
01401.cnv,  1456118554,   0.155,  2.6379,  2.5554, 0.0004, 0.0099,2.4200,433.598, 0.0003, 0.0069, 76.0602, 3.5568, 0.0940, 0.0708, 0.2283, 4.9915, 2.4200, 1.5543, 0.5580,   0.153, -61.99998,  82.00078,  8089
01401.cnv,  1456118554,   0.155,  2.6382,  2.5557, 0.0004, 0.0096,2.4200,433.594, 0.0003, 0.0067, 76.0337, 3.5556, 0.0952, 0.0708, 0.2283, 4.9915, 2.4200, 1.5543, 0.5580,   0.153, -61.99998,  82.00078,  8090
01401.cnv,  1456118554,   0.103,  2.6383,  2.5559, 0.0005, 0.0095,2.4225,434.147, 0.0004, 0.0066, 76.0602, 3.5568, 0.0940, 0.0708, 0.2283, 4.9915, 2.4225, 1.5543, 0.5580,   0.102, -61.99998,  82.00078,  8091
01401.cnv,  1456118554,   0.103,  2.6387,  2.5560, 0.0004, 0.0097,2.4225,434.142, 0.0003, 0.0067, 76.0602, 3.5568, 0.0940, 0.0708, 0.2283, 4.9915, 2.4225, 1.5543, 0.5580,   0.102, -61.99998,  82.00078,  8092
01401.cnv,  1456118554,   0.155,  2.6388,  2.5560, 0.0003, 0.0097,2.4200,433.586, 0.0003, 0.0068, 76.0602, 3.5568, 0.0940, 0.0708, 0.2283, 4.9915, 2.4200, 1.5531, 0.5580,   0.153, -61.99998,  82.00078,  8093
01401.cnv,  1456118554,   0.110,  2.6392,  2.5560, 0.0004, 0.0097,2.4200,433.579, 0.0003, 0.0067, 76.0602, 3.5568, 0.0940, 0.0708, 0.2283, 4.9915, 2.4200, 1.5543, 0.5580,   0.109, -61.99998,  82.00078,  8094
01401.cnv,  1456118555,   0.103,  2.6392,  2.5561, 0.0004, 0.0097,2.4200,433.578, 0.0003, 0.0068, 76.0868, 3.5580, 0.0940, 0.0708, 0.2271, 4.9915, 2.4200, 1.5531, 0.5580,   0.102, -61.99998,  82.00078,  8095
01401.cnv,  1456118555,   0.155,  2.6391,  2.5563, 0.0003, 0.0096,2.4200,433.582, 0.0003, 0.0067, 76.0868, 3.5580, 0.0940, 0.0708, 0.2247, 4.9915, 2.4200, 1.5543, 0.5580,   0.153, -61.99998,  82.00078,  8096
01401.cnv,  1456118555,   0.155,  2.6385,  2.5562, 0.0004, 0.0097,2.4212,433.869, 0.0003, 0.0068, 76.0868, 3.5580, 0.0940, 0.0708, 0.2234, 4.9915, 2.4212, 1.5543, 0.5580,   0.153, -61.99998,  82.00078,  8097
01401.cnv,  1456118555,   0.103,  2.6379,  2.5562, 0.0004, 0.0099,2.4200,433.595, 0.0003, 0.0069, 76.0602, 3.5568, 0.0952, 0.0708, 0.2234, 4.9915, 2.4200, 1.5531, 0.5580,   0.102, -61.99998,  82.00078,  8098
01401.cnv,  1456118555,   0.110,  2.6370,  2.5562, 0.0004, 0.0099,2.4200,433.608, 0.0003, 0.0069, 76.0602, 3.5568, 0.0952, 0.0720, 0.2234, 4.9915, 2.4200, 1.5531, 0.5580,   0.109, -61.99998,  82.00078,  8099
01401.cnv,  1456118555,   0.155,  2.6359,  2.5565, 0.0004, 0.0097,2.4200,433.625, 0.0003, 0.0068, 76.0868, 3.5580, 0.0940, 0.0708, 0.2234, 4.9915, 2.4200, 1.5543, 0.5580,   0.153, -61.99998,  82.00078,  8100
01401.cnv,  1456118555,   0.103,  2.6351,  2.5565, 0.0004, 0.0098,2.4212,433.911, 0.0003, 0.0068, 76.0602, 3.5568, 0.0952, 0.0708, 0.2234, 4.9915, 2.4212, 1.5531, 0.5580,   0.102, -61.99998,  82.00078,  8101
01401.cnv,  1456118555,   0.155,  2.6345,  2.5563, 0.0005, 0.0098,2.4200,433.643, 0.0003, 0.0068, 76.0602, 3.5568, 0.0940, 0.0708, 0.2234, 4.9915, 2.4200, 1.5543, 0.5580,   0.153, -61.99998,  82.00078,  8102
01401.cnv,  1456118555,   0.051,  2.6346,  2.5567, 0.0004, 0.0097,2.4212,433.914, 0.0003, 0.0068, 76.0337, 3.5556, 0.0952, 0.0708, 0.2234, 4.9915, 2.4212, 1.5531, 0.5580,   0.050, -61.99998,  82.00078,  8103
01401.cnv,  1456118555,   0.162,  2.6352,  2.5568, 0.0002, 0.0098,2.4200,433.634, 0.0002, 0.0068, 76.0337, 3.5556, 0.0952, 0.0708, 0.2234, 4.9915, 2.4200, 1.5531, 0.5580,   0.160, -61.99998,  82.00078,  8104
01401.cnv,  1456118555,   0.103,  2.6361,  2.5568, 0.0003, 0.0098,2.4212,433.898, 0.0003, 0.0068, 76.0337, 3.5556, 0.0940, 0.0708, 0.2234, 4.9915, 2.4212, 1.5531, 0.5580,   0.102, -61.99998,  82.00078,  8105
01401.cnv,  1456118555,   0.155,  2.6370,  2.5566, 0.0006, 0.0098,2.4200,433.610, 0.0004, 0.0068, 76.0071, 3.5543, 0.1184, 0.0708, 0.2234, 4.9915, 2.4200, 1.5543, 0.5580,   0.153, -61.99998,  82.00078,  8106
01401.cnv,  1456118555,   0.103,  2.6379,  2.5570, 0.0005, 0.0097,2.4212,433.874, 0.0003, 0.0067, 76.0071, 3.5543, 0.1465, 0.0708, 0.2234, 4.9915, 2.4212, 1.5531, 0.5580,   0.102, -61.99998,  82.00078,  8107
01401.cnv,  1456118555,   0.103,  2.6392,  2.5572, 0.0005, 0.0098,2.4200,433.578, 0.0003, 0.0068, 76.0071, 3.5543, 0.1538, 0.0708, 0.2234, 4.9915, 2.4200, 1.5531, 0.5580,   0.102, -61.99998,  82.00078,  8108
01401.cnv,  1456118555,   0.162,  2.6400,  2.5573, 0.0004, 0.0098,2.4212,433.849, 0.0003, 0.0068, 76.0071, 3.5543, 0.1526, 0.0708, 0.2234, 4.9915, 2.4212, 1.5543, 0.5580,   0.160, -61.99998,  82.00078,  8109
01401.cnv,  1456118555,   0.051,  2.6408,  2.5573, 0.0005, 0.0097,2.4200,433.553, 0.0004, 0.0068, 76.0071, 3.5543, 0.1514, 0.0708, 0.2234, 4.9915, 2.4200, 1.5543, 0.5580,   0.050, -61.99998,  82.00078,  8110
01401.cnv,  1456118555,   0.155,  2.6414,  2.5573, 0.0005, 0.0097,2.4225,434.108, 0.0004, 0.0068, 76.0071, 3.5543, 0.1514, 0.0708, 0.2234, 4.9915, 2.4225, 1.5543, 0.5568,   0.153, -61.99998,  82.00078,  8111
01401.cnv,  1456118555,   0.103,  2.6419,  2.5575, 0.0005, 0.0095,2.4212,433.820, 0.0004, 0.0066, 76.0071, 3.5543, 0.1514, 0.0708, 0.2234, 4.9915, 2.4212, 1.5543, 0.5568,   0.102, -61.99998,  82.00078,  8112
01401.cnv,  1456118555,   0.103,  2.6425,  2.5576, 0.0005, 0.0098,2.4200,433.533, 0.0003, 0.0068, 75.9806, 3.5531, 0.1514, 0.0708, 0.2234, 4.9915, 2.4200, 1.5543, 0.5568,   0.102, -61.99998,  82.00078,  8113
01401.cnv,  1456118555,   0.110,  2.6435,  2.5576, 0.0003, 0.0098,2.4200,433.522, 0.0003, 0.0068, 75.9806, 3.5531, 0.1514, 0.0708, 0.2234, 4.9915, 2.4200, 1.5543, 0.5568,   0.109, -61.99998,  82.00078,  8114
01401.cnv,  1456118555,   0.103,  2.6439,  2.5574, 0.0004, 0.0098,2.4212,433.794, 0.0003, 0.0068, 75.9806, 3.5531, 0.1514, 0.0708, 0.2234, 4.9915, 2.4212, 1.5543, 0.5568,   0.102, -61.99998,  82.00078,  8115
01401.cnv,  1456118555,   0.154,  2.6447,  2.5575, 0.0005, 0.0098,2.4212,433.786, 0.0003, 0.0068, 75.9806, 3.5531, 0.1514, 0.0708, 0.2234, 4.9915, 2.4212, 1.5543, 0.5568,   0.153, -61.99998,  82.00078,  8116
01401.cnv,  1456118555,   0.103,  2.6455,  2.5576, 0.0004, 0.0096,2.4212,433.773, 0.0003, 0.0067, 75.9806, 3.5531, 0.1514, 0.0708, 0.2234, 4.9915, 2.4212, 1.5543, 0.5568,   0.102, -61.99998,  82.00078,  8117
01401.cnv,  1456118555,   0.103,  2.6458,  2.5574, 0.0004, 0.0097,2.4200,433.490, 0.0003, 0.0068, 75.9806, 3.5531, 0.1514, 0.0708, 0.2234, 4.9915, 2.4200, 1.5543, 0.5568,   0.102, -61.99998,  82.00078,  8118
01401.cnv,  1456118556,   0.103,  2.6462,  2.5574, 0.0005, 0.0097,2.4200,433.484, 0.0003, 0.0067, 75.9540, 3.5519, 0.1514, 0.0708, 0.2234, 4.9915, 2.4200, 1.5543, 0.5568,   0.102, -61.99998,  82.00078,  8119
01401.cnv,  1456118556,   0.162,  2.6464,  2.5573, 0.0004, 0.0097,2.4212,433.764, 0.0003, 0.0068, 75.9806, 3.5531, 0.1514, 0.0708, 0.2234, 4.9915, 2.4212, 1.5543, 0.5568,   0.160, -61.99998,  82.00078,  8120
01401.cnv,  1456118556,   0.103,  2.6467,  2.5576, 0.0004, 0.0097,2.4200,433.478, 0.0003, 0.0068, 75.9806, 3.5531, 0.1514, 0.0733, 0.2247, 4.9915, 2.4200, 1.5543, 0.5568,   0.102, -61.99998,  82.00078,  8121
01401.cnv,  1456118556,   0.103,  2.6467,  2.5578, 0.0005, 0.0096,2.4200,433.477, 0.0004, 0.0067, 75.9806, 3.5531, 0.1514, 0.0745, 0.2259, 4.9915, 2.4200, 1.5543, 0.5568,   0.102, -61.99998,  82.00078,  8122
01401.cnv,  1456118556,   0.154,  2.6469,  2.5578, 0.0005, 0.0097,2.4200,433.478, 0.0004, 0.0067, 75.9806, 3.5531, 0.1514, 0.0745, 0.2259, 4.9915, 2.4200, 1.5543, 0.5580,   0.153, -61.99998,  82.00078,  8123
01401.cnv,  1456118556,   0.103,  2.6470,  2.5578, 0.0004, 0.0096,2.4200,433.474, 0.0003, 0.0067, 75.9806, 3.5531, 0.1514, 0.0745, 0.2259, 4.9915, 2.4200, 1.5531, 0.5580,   0.102, -61.99998,  82.00078,  8124
01401.cnv,  1456118556,   0.110,  2.6472,  2.5578, 0.0004, 0.0098,2.4212,433.750, 0.0003, 0.0068, 75.9806, 3.5531, 0.1514, 0.0745, 0.2259, 4.9915, 2.4212, 1.5543, 0.5580,   0.109, -61.99998,  82.00078,  8125
01401.cnv,  1456118556,   0.154,  2.6470,  2.5578, 0.0005, 0.0097,2.4200,433.477, 0.0003, 0.0067, 75.9806, 3.5531, 0.1514, 0.0745, 0.2259, 4.9915, 2.4200, 1.5543, 0.5580,   0.153, -61.99998,  82.00078,  8126
01401.cnv,  1456118556,   0.103,  2.6472,  2.5578, 0.0004, 0.0096,2.4212,433.751, 0.0003, 0.0067, 75.9806, 3.5531, 0.1514, 0.0745, 0.2259, 4.9915, 2.4212, 1.5543, 0.5580,   0.102, -61.99998,  82.00078,  8127
01401.cnv,  1456118556,   0.103,  2.6472,  2.5581, 0.0004, 0.0097,2.4200,433.471, 0.0003, 0.0068, 75.9806, 3.5531, 0.1514, 0.0745, 0.2259, 4.9915, 2.4200, 1.5543, 0.5580,   0.102, -61.99998,  82.00078,  8128
01401.cnv,  1456118556,   0.103,  2.6473,  2.5580, 0.0004, 0.0097,2.4212,433.748, 0.0003, 0.0068, 75.9806, 3.5531, 0.1514, 0.0745, 0.2259, 4.9915, 2.4212, 1.5543, 0.5580,   0.102, -61.99998,  82.00078,  8129
01401.cnv,  1456118556,   0.162,  2.6472,  2.5582, 0.0004, 0.0097,2.4200,433.474, 0.0003, 0.0068, 75.9806, 3.5531, 0.1514, 0.0745, 0.2259, 4.9915, 2.4200, 1.5543, 0.5580,   0.160, -61.99998,  82.00078,  8130
01401.cnv,  1456118556,   0.103,  2.6473,  2.5582, 0.0005, 0.0099,2.4225,434.027, 0.0004, 0.0069, 75.9806, 3.5531, 0.1514, 0.0745, 0.2259, 4.9915, 2.4225, 1.5543, 0.5580,   0.102, -61.99998,  82.00078,  8131
01401.cnv,  1456118556,   0.103,  2.6470,  2.5581, 0.0005, 0.0097,2.4200,433.474, 0.0004, 0.0068, 75.9806, 3.5531, 0.1392, 0.0745, 0.2259, 4.9915, 2.4200, 1.5543, 0.5580,   0.102, -61.99998,  82.00078,  8132
01401.cnv,  1456118556,   0.103,  2.6471,  2.5584, 0.0004, 0.0098,2.4212,433.752, 0.0003, 0.0068, 75.9806, 3.5531, 0.1197, 0.0745, 0.2259, 4.9915, 2.4212, 1.5543, 0.5580,   0.102, -61.99998,  82.00078,  8133
01401.cnv,  1456118556,   0.154,  2.6472,  2.5582, 0.0004, 0.0097,2.4200,433.475, 0.0003, 0.0068, 75.9806, 3.5531, 0.1136, 0.0745, 0.2259, 4.9915, 2.4200, 1.5543, 0.5580,   0.153, -61.99998,  82.00078,  8134
01401.cnv,  1456118556,   0.110,  2.6469,  2.5584, 0.0005, 0.0098,2.4225,434.033, 0.0004, 0.0068, 75.9806, 3.5531, 0.1136, 0.0745, 0.2259, 4.9915, 2.4225, 1.5543, 0.5580,   0.109, -61.99998,  82.00078,  8135
01401.cnv,  1456118556,   0.154,  2.6470,  2.5583, 0.0005, 0.0098,2.4200,433.477, 0.0004, 0.0068, 75.9806, 3.5531, 0.1136, 0.0745, 0.2259, 4.9915, 2.4200, 1.5543, 0.5580,   0.153, -61.99998,  82.00078,  8136
01401.cnv,  1456118556,   0.102,  2.6471,  2.5584, 0.0004, 0.0096,2.4212,433.752, 0.0003, 0.0067, 75.9806, 3.5531, 0.1148, 0.0745, 0.2259, 4.9915, 2.4212, 1.5543, 0.5580,   0.102, -61.99998,  82.00078,  8137
01401.cnv,  1456118556,   0.102,  2.6473,  2.5586, 0.0004, 0.0096,2.4200,433.470, 0.0003, 0.0067, 75.9806, 3.5531, 0.1148, 0.0745, 0.2259, 4.9915, 2.4200, 1.5543, 0.5580,   0.101, -61.99998,  82.00078,  8138
01401.cnv,  1456118556,   0.154,  2.6473,  2.5586, 0.0005, 0.0097,2.4212,433.751, 0.0004, 0.0068, 75.9806, 3.5531, 0.1148, 0.0745, 0.2259, 4.9915, 2.4212, 1.5543, 0.5580,   0.153, -61.99998,  82.00078,  8139
01401.cnv,  1456118556,   0.051,  2.6472,  2.5586, 0.0004, 0.0097,2.4212,433.747, 0.0003, 0.0068, 75.9806, 3.5531, 0.1148, 0.0745, 0.2259, 4.9915, 2.4212, 1.5543, 0.5580,   0.050, -61.99998,  82.00078,  8140
01401.cnv,  1456118556,   0.154,  2.6472,  2.5587, 0.0004, 0.0099,2.4200,433.475, 0.0003, 0.0069, 75.9806, 3.5531, 0.1148, 0.0745, 0.2259, 4.9915, 2.4200, 1.5543, 0.5580,   0.153, -61.99998,  82.00078,  8141
01401.cnv,  1456118556,   0.102,  2.6463,  2.5589, 0.0004, 0.0098,2.4225,434.041, 0.0003, 0.0068, 76.0071, 3.5543, 0.1148, 0.0745, 0.2259, 4.9915, 2.4225, 1.5543, 0.5580,   0.101, -61.99998,  82.00078,  8142
01401.cnv,  1456118557,  -0.061,  2.6455,  2.5589, 0.0004, 0.0097,2.4212,433.764, 0.0003, 0.0068, 76.0071, 3.5543, 0.1148, 0.0745, 0.2259, 4.9915, 2.4212, 1.5543, 0.5580,  -0.060, -61.99998,  82.00078,  8143
01401.cnv,  1456118557,   0.325,  2.6447,  2.5591, 0.0004, 0.0096,2.4200,433.517, 0.0003, 0.0067, 76.0071, 3.5543, 0.1148, 0.0745, 0.2259, 4.9915, 2.4200, 1.5543, 0.5580,   0.322, -61.99998,  82.00078,  8144
01401.cnv,  1456118557,   0.102,  2.6435,  2.5592, 0.0004, 0.0098,2.4200,433.521, 0.0003, 0.0068, 76.0071, 3.5543, 0.1148, 0.0745, 0.2259, 4.9915, 2.4200, 1.5543, 0.5580,   0.101, -61.99998,  82.00078,  8145
01401.cnv,  1456118557,   0.110,  2.6423,  2.5595, 0.0004, 0.0098,2.4200,433.537, 0.0003, 0.0068, 76.0337, 3.5556, 0.1148, 0.0745, 0.2247, 4.9915, 2.4200, 1.5543, 0.5568,   0.109, -61.99998,  82.00078,  8146
01401.cnv,  1456118557,   0.102,  2.6405,  2.5597, 0.0005, 0.0098,2.4212,433.838, 0.0003, 0.0068, 76.0337, 3.5556, 0.1148, 0.0745, 0.2198, 4.9915, 2.4212, 1.5543, 0.5568,   0.101, -61.99998,  82.00078,  8147
01401.cnv,  1456118557,   0.102,  2.6387,  2.5597, 0.0004, 0.0098,2.4200,433.585, 0.0003, 0.0068, 76.0337, 3.5556, 0.1148, 0.0733, 0.2173, 4.9915, 2.4200, 1.5543, 0.5568,   0.101, -61.99998,  82.00078,  8148
01401.cnv,  1456118557,   0.154,  2.6374,  2.5598, 0.0004, 0.0097,2.4225,434.162, 0.0003, 0.0068, 76.0337, 3.5556, 0.1148, 0.0733, 0.2173, 4.9915, 2.4225, 1.5543, 0.5556,   0.153, -61.99998,  82.00078,  8149
01401.cnv,  1456118557,   0.102,  2.6371,  2.5603, 0.0005, 0.0097,2.4200,433.605, 0.0004, 0.0068, 76.0337, 3.5556, 0.1148, 0.0733, 0.2173, 4.9915, 2.4200, 1.5543, 0.5556,   0.101, -61.99998,  82.00078,  8150
01401.cnv,  1456118557,   0.110,  2.6372,  2.5609, 0.0004, 0.0097,2.4225,434.162, 0.0003, 0.0068, 76.0337, 3.5556, 0.1148, 0.0733, 0.2173, 4.9915, 2.4225, 1.5543, 0.5543,   0.109, -61.99998,  82.00078,  8151
01401.cnv,  1456118557,   0.102,  2.6376,  2.5619, 0.0004, 0.0099,2.4212,433.878, 0.0003, 0.0069, 76.0602, 3.5568, 0.1148, 0.0733, 0.2173, 4.9915, 2.4212, 1.5543, 0.5543,   0.101, -61.99998,  82.00078,  8152
01401.cnv,  1456118557,   0.102,  2.6387,  2.5628, 0.0005, 0.0097,2.4200,433.585, 0.0003, 0.0068, 76.0868, 3.5580, 0.1148, 0.0733, 0.2173, 4.9915, 2.4200, 1.5543, 0.5543,   0.101, -61.99998,  82.00078,  8153
01401.cnv,  1456118557,   0.102,  2.6396,  2.5639, 0.0004, 0.0097,2.4200,433.572, 0.0003, 0.0068, 76.0868, 3.5580, 0.1148, 0.0733, 0.2173, 4.9915, 2.4200, 1.5543, 0.5531,   0.101, -61.99998,  82.00078,  8154
01401.cnv,  1456118557,   0.154,  2.6402,  2.5647, 0.0005, 0.0098,2.4212,433.846, 0.0004, 0.0068, 76.0868, 3.5580, 0.1148, 0.0733, 0.2173, 4.9915, 2.4212, 1.5543, 0.5531,   0.153, -61.99998,  82.00078,  8155
01401.cnv,  1456118557,   0.110,  2.6408,  2.5655, 0.0004, 0.0098,2.4200,433.557, 0.0003, 0.0068, 76.0868, 3.5580, 0.1148, 0.0733, 0.2173, 4.9915, 2.4200, 1.5543, 0.5531,   0.109, -61.99998,  82.00078,  8156
